//LVPD Rooftop Objects
1693,2296.2000000,2437.6001000,47.5000000,0.0000000,0.0000000,90.0000000 ; //object(roofstuff12) (1)
982,2300.5000000,2444.3000000,46.7000000,0.0000000,0.0000000,0.0000000 ; //object(fenceshit) (1)
982,2287.7000000,2431.5000000,46.7000000,0.0000000,0.0000000,90.0000000 ; //object(fenceshit) (2)
982,2274.8999000,2444.3000000,46.7000000,0.0000000,0.0000000,0.0000000 ; //object(fenceshit) (3)
982,2287.6999500,2457.1001000,46.7000000,0.0000000,0.0000000,90.0000000 ; //object(fenceshit) (4)
3934,2281.3999000,2437.3000000,46.0000000,0.0000000,0.0000000,90.0000000 ; //object(helipad01) (1)
1684,2282.2000000,2454.0000000,47.6000000,0.0000000,0.0000000,0.0000000 ; //object(portakabin) (1)
1697,2297.1001000,2453.6001000,47.5000000,0.0000000,0.0000000,90.0000000 ; //object(roofstuff16) (1)
2649,2292.8000000,2437.8000000,46.5000000,0.0000000,0.0000000,180.0000000 ; //object(cj_aircon2) (1)
2121,2299.5000000,2444.1001000,46.5000000,0.0000000,0.0000000,225.0000000 ; //object(low_din_chair_2) (1)
919,2293.3999000,2439.3000000,46.4000000,0.0000000,0.0000000,0.0000000 ; //object(aircon) (1)
1692,2267.5000000,2449.6001000,46.8000000,0.0000000,0.0000000,0.0000000 ; //object(roofstuff18) (1)
1692,2267.5000000,2441.2002000,46.8000000,0.0000000,0.0000000,0.0000000 ; //object(roofstuff18) (2)
2949,2297.2700000,2442.2000000,46.0000000,0.0000000,0.0000000,270.0000000 ; //object(kmb_lockeddoor) (1)
2949,2297.2698000,2439.7400000,48.4700000,0.0000000,270.0000000,270.0000000 ; //object(kmb_lockeddoor) (2)
2949,2295.8491000,2439.7000000,48.5000000,90.0000000,270.0000000,270.0000000 ; //object(kmb_lockeddoor) (3)
2949,2297.2151000,2439.7000000,46.9700000,270.0000000,270.0000000,270.0000000 ; //object(kmb_lockeddoor) (4)
2949,2297.2700000,2439.7200000,46.0450000,0.0000000,0.0000000,270.0000000 ; //object(kmb_lockeddoor) (5)

//LVPD Interior Objects
2949,195.9000100,167.3999900,1002.0000000,0.0000000,0.0000000,180.0000000 ; //object(kmb_lockeddoor) (6)

//LVPD Cell Fixes
971,187.82812500,163.59570312,1001.86997070,90.00000000,0.00000000,0.00000000 ; //object(subwaygate) (10)
971,187.82812500,173.83906555,1001.86997070,90.00000000,0.00000000,0.00000000 ; //object(subwaygate) (11)
971,187.82812500,172.48437500,1005.52325439,0.00000000,0.00000000,0.00000000 ; //object(subwaygate) (12)
971,187.82812500,163.98730469,1005.52325439,0.00000000,0.00000000,179.99450684 ; //object(subwaygate) (13)
971,191.68965149,165.70367432,1005.52325439,0.00000000,0.00000000,90.00000000 ; //object(subwaygate) (14)
971,191.68965149,171.70838928,1005.52325439,0.00000000,0.00000000,90.00000000 ; //object(subwaygate) (15)
971,187.77001953,165.70367432,1005.52325439,0.00000000,0.00000000,270.00000000 ; //object(subwaygate) (14)
971,187.77001953,171.70838928,1005.52325439,0.00000000,0.00000000,270.00000000 ; //object(subwaygate) (14)
971,193.60169983,163.98730469,1005.52325439,0.00000000,0.00000000,179.99450684 ; //object(subwaygate) (13)
971,195.75380554,165.70367432,1005.52325439,0.00000000,0.00000000,270.00000000 ; //object(subwaygate) (14)
971,193.82131958,163.59570312,1001.86997070,90.00000000,0.00000000,0.00000000 ; //object(subwaygate) (10)

//Army Base Objects
2008,283.4899900,1943.1000000,16.6000000,0.0000000,0.0000000,0.0000000 ; //object(officedesk1) (1)
1715,283.7999900,1942.2000000,16.6000000,0.0000000,0.0000000,160.0000000 ; //object(kb_swivelchair2) (1)
16782,283.9899900,1941.3000000,18.8000000,0.0000000,0.0000000,90.0000000 ; //object(a51_radar_scan) (1)
2614,286.5199900,1943.8000000,19.0000000,0.0000000,0.0000000,270.0000000 ; //object(cj_us_flag) (1)
2358,281.6000100,1941.5000000,16.8000000,0.0000000,0.0000000,225.0000000 ; //object(ammo_box_c2) (1)
2359,280.5000000,1941.5000000,16.9000000,0.0000000,0.0000000,180.0000000 ; //object(ammo_box_c5) (1)
3066,272.5000000,1945.3000500,17.7000000,0.0000000,0.0000000,90.0000000 ; //object(ammotrn_obj) (1)
356,286.3900100,1946.1000000,16.8800000,170.0000000,90.0000000,270.0000000 ; //object(1)
2001,286.1000100,1941.4000000,16.6000000,0.0000000,0.0000000,0.0000000 ; //object(nu_plant_ofc) (1)
2047,280.1000100,1940.9200000,19.1000000,0.0000000,0.0000000,180.0000000 ; //object(cj_flag1) (1)
2048,277.2000100,1940.9200000,19.1000000,0.0000000,0.0000000,180.0000000 ; //object(cj_flag2) (1)

//Four Dragons Office Door (Casino Level)
2959,1924.8400000,1017.0000000,993.4500100,0.0000000,0.0000000,0.0000000 ; //object(rider1_door) (1)

//Four Dragons Casino Office Objects
2395,2135.1001000,1600.8000000,1007.3000000,0.0000000,0.0000000,270.0000000 ; //object(cj_sports_wall) (1)
2395,2135.1010700,1600.8000500,1010.0200200,0.0000000,0.0000000,270.0000000 ; //object(cj_sports_wall) (2)
2959,2135.1001000,1600.2800000,1007.3500000,0.0000000,0.0000000,180.0000000 ; //object(rider1_door) (1)
2162,2132.3000000,1602.4000000,1007.3500000,0.0000000,0.0000000,0.0000000 ; //object(med_office_unit_1) (1)
2182,2131.7000000,1597.3000000,1007.4000000,0.0000000,0.0000000,90.0000000 ; //object(med_office5_desk_1) (1)
1671,2131.8000000,1598.4000000,1007.8000000,0.0000000,0.0000000,325.0000000 ; //object(swivelchair_a) (2)
2190,2131.5000000,1596.8900000,1008.2000000,0.0000000,0.0000000,180.0000000 ; //object(pc_1) (1)
2001,2134.6001000,1601.9000000,1007.4000000,0.0000000,0.0000000,0.0000000 ; //object(nu_plant_ofc) (1)
1808,2133.7000000,1596.8500000,1007.3000000,0.0000000,0.0000000,180.0000000 ; //object(cj_watercooler2) (1)

//Caligula's Rooftop Objects
982,2273.3850000,1669.5000000,94.5000000,0.0000000,0.0000000,0.0000000 ; //object(fenceshit) (1)
982,2262.7299800,1669.5000000,94.6000000,0.0000000,0.0000000,0.0000000 ; //object(fenceshit) (2)
982,2273.3999000,1623.9000000,94.6000000,0.0000000,0.0000000,0.0000000 ; //object(fenceshit) (3)
982,2262.7300000,1623.9000000,94.6000000,0.0000000,0.0000000,0.0000000 ; //object(fenceshit) (4)

//Arms Dealer Objects
3014,413.5000000,2536.1001000,9.2000000,0.0000000,0.0000000,0.0000000 ; //object(cr_guncrate) (1)
3015,413.2999900,2535.6001000,9.0000000,0.0000000,0.0000000,0.0000000 ; //object(cr_cratestack) (1)
2358,413.3999900,2536.8000000,9.7500000,0.0000000,0.0000000,90.0000000 ; //object(ammo_box_c2) (1)
