//LSPD Vehicles
596,1530.5996000,-1643.9004000,5.9000000,0.0000000,-1,-1,2700 ; //Police Car (LSPD)
427,1538.7998000,-1644.9004000,6.3000000,0.0000000,-1,-1,2700 ; //Enforcer
523,1563.6000000,-1691.6000000,5.8000000,180.0000000,-1,-1,2700 ; //HPV1000
427,1528.9000000,-1684.0000000,6.2000000,270.0000000,-1,-1,2700 ; //Enforcer
596,1545.6000000,-1672.0000000,5.9000000,90.0000000,-1,-1,2700 ; //Police Car (LSPD)
596,1545.9004000,-1655.0498000,5.9000000,270.0000000,-1,-1,2700 ; //Police Car (LSPD)
523,1561.7000000,-1691.6000000,5.8000000,180.0000000,-1,-1,2700 ; //HPV1000
523,1559.7000000,-1691.6000000,5.8000000,180.0000000,-1,-1,2700 ; //HPV1000
523,1557.7999000,-1691.6000000,5.8000000,180.0000000,-1,-1,2700 ; //HPV1000
427,1558.8000000,-1710.4000000,6.3000000,0.0000000,-1,-1,2700 ; //Enforcer
596,1574.4000000,-1711.0000000,5.9000000,0.0000000,-1,-1,2700 ; //Police Car (LSPD)
596,1595.4500000,-1711.2999000,5.9000000,180.0000000,-1,-1,2700 ; //Police Car (LSPD)
596,1602.4000000,-1692.0000000,5.9000000,270.0000000,-1,-1,2700 ; //Police Car (LSPD)
523,1584.6000000,-1671.5000000,5.8000000,270.0000000,-1,-1,2700 ; //HPV1000
523,1584.6000000,-1667.6000000,5.8000000,270.0000000,-1,-1,2700 ; //HPV1000
497,1553.8000000,-1644.0000000,28.7000000,90.0000000,-1,-1,2700 ; //Police Maverick

//LS CIA Headquarters Vehicles
490,1373.0000000,-1640.6000000,13.9000000,90.0000000,-1,-1,2700 ; //FBI Rancher
490,1373.0000000,-1635.6000000,13.9000000,90.0000000,-1,-1,2700 ; //FBI Rancher
490,1361.3000000,-1660.1000000,13.9000000,0.0000000,-1,-1,2700 ; //FBI Rancher
490,1366.1000000,-1660.1000000,13.9000000,0.0000000,-1,-1,2700 ; //FBI Rancher

//Docks Base Vehicles
433,2778.2000000,-2494.1001000,14.2000000,90.0000000,95,10,2700 ; //Barracks
433,2778.2000000,-2455.8000000,14.2000000,90.0000000,95,10,2700 ; //Barracks
433,2778.2000000,-2417.7000000,14.2000000,90.0000000,95,10,2700 ; //Barracks
425,2778.3999000,-2351.5000000,14.5000000,90.0000000,95,10,2700 ; //Hunter
432,2740.1001000,-2475.2000000,13.8000000,0.0000000,95,10,2700 ; //Rhino
432,2739.0000000,-2458.7000000,13.7000000,270.0000000,95,10,2700 ; //Rhino
432,2737.8000000,-2423.8999000,13.7000000,180.0000000,95,10,2700 ; //Rhino
470,2752.2100000,-2387.3999000,13.8000000,180.0000000,95,10,2700 ; //Patriot
470,2747.3999000,-2387.3999000,13.8000000,180.0000000,95,10,2700 ; //Patriot
470,2742.3999000,-2387.3999000,13.7000000,180.0000000,95,10,2700 ; //Patriot
470,2737.3999000,-2387.3999000,13.7000000,180.0000000,95,10,2700 ; //Patriot

//LS Hospital Vehicles
416,2036.7000000,-1441.0000000,18.2000000,0.0000000,1,3,600 ; //Ambulance
416,2036.7000000,-1431.3000000,17.9800000,0.0000000,1,3,600 ; //Ambulance
416,2036.7002000,-1421.8000000,17.8500000,0.0000000,1,3,600 ; //Ambulance
416,2016.8000000,-1410.0000000,17.8400000,90.0000000,1,3,600 ; //Ambulance
416,2007.4000000,-1410.0000000,17.8400000,90.0000000,1,3,600 ; //Ambulance

//LS Hospital Bicycles
510,1997.1000000,-1449.9000000,13.3000000,0.0000000,39,28,300 ; //Mountain Bike
510,1998.5000000,-1449.9000000,13.3000000,0.0000000,102,196,300 ; //Mountain Bike
510,2000.0000000,-1449.9000000,13.3000000,0.0000000,230,76,300 ; //Mountain Bike
510,2001.5000000,-1449.9000000,13.3000000,0.0000000,157,152,300 ; //Mountain Bike

//LS Fire Station Trucks
407,1745.5000000,-1457.1000000,13.9000000,270.0000000,255,-1,600 ; //Firetruck
407,1736.6000000,-1446.5000000,13.9000000,270.0000000,255,-1,600 ; //Firetruck
407,1722.8000000,-1446.5000000,13.9000000,270.0000000,255,-1,600 ; //Firetruck
407,1709.1000000,-1446.5000000,13.9000000,270.0000000,255,-1,600 ; //Firetruck
407,1716.8000000,-1474.0000000,13.9000000,90.0000000,255,-1,600 ; //Firetruck

//LS Airport Vehicles
519,1990.8000000,-2301.3000000,14.5000000,90.0000000,245,245,600 ; //Shamal
519,1991.0000000,-2327.7000000,14.5000000,90.0000000,245,245,600 ; //Shamal
519,1990.5000000,-2371.5000000,14.5000000,90.0000000,245,245,600 ; //Shamal
519,1990.7000000,-2397.3999000,14.9000000,90.0000000,245,245,600 ; //Shamal
577,1921.4000000,-2265.8999000,12.5000000,180.0000000,189,190,600 ; //AT-400
577,2115.5000000,-2443.2000000,12.5000000,180.0000000,189,190,600 ; //AT-400
553,1862.4000000,-2362.3999000,15.8000000,225.0000000,54,65,600 ; //Nevada
553,1849.2000000,-2387.8000000,15.8000000,225.0000000,54,65,600 ; //Nevada
553,1821.4000000,-2400.3000000,15.8000000,190.0000000,54,65,600 ; //Nevada
553,1801.0000000,-2418.7000000,15.8000000,189.9980000,54,65,600 ; //Nevada
593,2023.7000000,-2457.8999000,14.1000000,90.0000000,109,24,600 ; //Dodo
593,2023.7000000,-2444.3000000,14.1000000,90.0000000,109,24,600 ; //Dodo
593,2023.7000000,-2430.6001000,14.1000000,90.0000000,109,24,600 ; //Dodo

//Blueberry Truck Depot
530,99.2998100,-293.4003900,1.4000000,0.0000000,91,93,600 ; //Forklift
514,45.7998100,-237.2002000,2.3000000,264.9960000,37,37,600 ; //Tanker
515,67.7000000,-272.3999900,2.7000000,0.0000000,81,84,600 ; //Roadtrain
584,42.2000000,-223.3999900,2.9000000,267.0000000,245,245,600 ; //Trailer 3
435,54.5000000,-286.0000000,2.3000000,0.0000000,245,245,600 ; //Trailer 1
450,67.6000000,-286.0000000,2.2000000,0.0000000,245,245,600 ; //Trailer 2
591,49.8000000,-286.0000000,2.4000000,0.0000000,245,245,600 ; //Trailer 3
584,63.0000000,-286.0000000,2.7000000,0.0000000,245,245,600 ; //Trailer 3
584,42.0000000,-227.8000000,2.9000000,266.9950000,245,245,600 ; //Trailer 3
584,41.8000000,-232.2000000,2.9000000,266.9950000,245,245,600 ; //Trailer 3
514,45.3000000,-242.5000000,2.3000000,264.9960000,37,37,600 ; //Tanker
514,44.9000000,-247.7000000,2.3000000,264.9960000,37,37,600 ; //Tanker
515,62.9000000,-272.3999900,2.7000000,0.0000000,81,84,600 ; //Roadtrain
515,54.6000000,-272.2999900,2.8000000,0.0000000,81,84,600 ; //Roadtrain
515,49.7000000,-272.2999900,2.9000000,0.0000000,81,84,600 ; //Roadtrain
584,150.6000100,-257.3999900,2.7000000,90.0000000,245,245,600 ; //Trailer 3
584,150.5996100,-253.8998100,2.7000000,90.0000000,245,245,600 ; //Trailer 3
584,150.6000100,-250.3999900,2.7000000,90.0000000,245,245,600 ; //Trailer 3
514,138.3000000,-263.0000000,2.3000000,90.0000000,37,37,600 ; //Tanker
514,138.3000000,-268.0000000,2.3000000,90.0000000,37,37,600 ; //Tanker
514,138.3000000,-272.8999900,2.3000000,90.0000000,37,37,600 ; //Tanker
578,191.2002000,-300.4003900,2.3000000,90.0000000,245,245,600 ; //DFT-30
578,191.2002000,-305.5996100,2.3000000,90.0000000,245,245,600 ; //DFT-30
578,191.2000000,-310.7999900,2.3000000,90.0000000,245,245,600 ; //DFT-30
578,191.2002000,-295.1000100,2.3000000,90.0000000,245,245,600 ; //DFT-30
578,115.6000000,-229.5000000,2.3000000,180.0000000,245,245,600 ; //DFT-30
